date,GOOG_70rsi,GOOG_14rsi,GOOG,GOOG_ao,GOOG_ah,GOOG_al,GOOG_vol,GOOG_100ema,GOOG_25ema,GOOG_5ema,QQQ_70rsi,QQQ_14rsi,QQQ,QQQ_ao,QQQ_ah,QQQ_al,QQQ_vol,QQQ_100ema,QQQ_25ema,QQQ_5ema,^TNX_70rsi,^TNX_14rsi,^TNX,^TNX_ao,^TNX_ah,^TNX_al,^TNX_vol,^TNX_100ema,^TNX_25ema,^TNX_5ema,^VIX_70rsi,^VIX_14rsi,^VIX,^VIX_ao,^VIX_ah,^VIX_al,^VIX_vol,^VIX_100ema,^VIX_25ema,^VIX_5ema
2016-09-30,0.09067868242736069,0.06134499193467122,0.002941897523902882,-0.0012350602735142768,0.0046958020815912604,-0.004116867578381256,0.20239167776801184,-0.027113027253169553,-0.0030084718371785613,0.0007231346190701426,0.13123421610809743,0.16350826150347544,0.007467761118267233,-0.0048433288409703845,0.002948113207547065,-0.005811994609164484,-0.06812987332798937,-0.03531376847022316,-0.010284534431525327,-0.0030177966048168248,-0.03367687385727976,-0.005818083706758301,-0.5074715850916173,-0.03731343283582089,0.004353233830845626,-0.03917910447761208,0,-0.006042978746194416,0.00783013612881378,-0.017041569404164236,-0.023597442272502746,-0.036553276181609105,-0.24827159728563064,0.12189616252821689,0.143717080511663,-0.05718585402558318,0,0.05281084208831399,0.054003101178870194,0.007781213113234209
2016-10-03,0.07762013462269607,-0.007847346135711177,-0.006085244889294882,0.002187532359946287,0.004536864450657596,-0.003960857409133212,-0.1884960018919597,-0.020507845612729225,0.002904493265819097,0.004458740485869139,0.12740965050047579,0.14356456506591414,-0.0014315807574911948,-0.0001687051876845258,0.001265288907633888,-0.0038802193167438714,-0.24661128441925562,-0.03292580105136389,-0.007974532693580505,-0.0005430107585021604,-0.02715989762668073,0.033408480551444485,-0.5036844635231214,-0.013563501849568449,0.002466091245376001,-0.01602959309494456,0,-0.014552319925173918,-0.0008983169819527514,-0.015988686368125338,-0.01931461758590956,-0.016655476000990176,-0.23743752123769105,0.013264554163596065,0.062638172439204,-0.011053795136330202,0,0.03021602731442452,0.029703013521053423,-0.012139965843249279
2016-10-04,0.08669649965804638,0.046901351477220035,0.0050093196644920845,-0.0005151784449338725,0.0029365171361230846,-0.004559329237664667,-0.06530186807328367,-0.024635263424896192,-0.0018669459815779943,-0.0007936433816386756,0.12332999059570568,0.12164091880280907,-0.0015180151284888102,0.004139562389118723,0.006673988341640458,-0.0038016389287827135,0.10697131756693859,-0.030491554126343523,-0.005793954898818288,0.0005954955692746289,0.0006892960122004865,0.18293083746077457,-0.4871834338318178,-0.03505644682115272,0.0017825311942958333,-0.04040404040404044,0,-0.04941050136792424,-0.03341994031396878,-0.03062123887325996,-0.01838830689222675,-0.012171683334927933,-0.23511593351313256,-0.01687454145267797,0.06896551724137923,-0.05209097578870148,0,0.024995074114494642,0.023842782511987792,-0.009026645293870095
2016-10-05,0.08679072558726815,0.04747730584647428,5.1517844493485966e-05,0.003657578528468486,0.007212126675853581,-0.001056061406107145,0.21633470452612447,-0.023934698995729753,-0.0016565065708487037,-0.000894801769363518,0.13077619150484665,0.16201343440733026,0.003547707787537667,-0.0007576395319470741,0.003198922468221177,-0.0010101860425961728,-0.320610670592489,-0.03288629324234227,-0.008337362493815781,-0.001922912957213141,0.015341177600109574,0.2504793149718536,-0.47825664727750605,-0.0174825174825175,0.00815850815850827,-0.020979020979021046,0,-0.06633078529260106,-0.04698429873583587,-0.028452590063964278,-0.027947381970034685,-0.05980418995215487,-0.259879535908423,0.04387990762124705,0.053117782909930744,-0.02232486528098543,0,0.07351117790604511,0.06845149121472316,0.028866536052158498
2016-10-06,0.08772169672701224,0.053483064992092294,0.0005022731077826398,0.00275467909275795,0.004659784259712252,-0.0016991478516078518,-0.26773714673152327,-0.02370021324845517,-0.0018398710040764543,-0.0008105298849798714,0.12938526972619613,0.1538502261371042,-0.0005052692363215614,-0.0008422471153036737,0.0021140402594119756,-0.0048850332687611075,-0.17182102575800232,-0.031430547932191244,-0.006971875616028411,-0.0005666270242887794,0.026747009459223817,0.2996087265635847,-0.4712234215074422,-0.016073478760045945,0.0022962112514350874,-0.01894374282433975,0,-0.07869628770444348,-0.055298958532254416,-0.02326682301217209,-0.030192926807118853,-0.07110949942143704,-0.26568350521981915,0.02102803738317749,0.0778816199376946,-0.0031152647975076775,0,0.08390408175524344,0.07416457126205023,0.022611507286176336
2016-10-07,0.08261143833139642,0.02181617372322293,-0.0022912751332286032,0.005909067451101757,0.005909067451101757,-0.005586520101150905,-0.12654365093226264,-0.020757898144748044,0.0005153788741314447,0.0008452880693312625,0.12331332888376977,0.11723754348256904,-0.002189747134500508,0.003291972651304098,0.004558115978728905,-0.0048957541993754905,0.6708099396564453,-0.028370578061346796,-0.004218750253196291,0.0009777823436967203,0.023970140837705003,0.2787774683990142,-0.4728464736082262,0.002880184331797375,0.020161290322580516,-0.010368663594470084,0,-0.07405782977469777,-0.04688140555596709,-0.009533273636621709,-0.019993703237415873,-0.015028495846040641,-0.24091990282452874,0.0029673590504450953,0.04970326409495551,-0.09421364985163205,0,0.03131982787928167,0.021383686030909788,-0.016580646068600657
2016-10-10,0.10853462114902485,0.18314666772480906,0.014011456881870275,-0.010471537267475961,0.004376924447158759,-0.01281268290200277,0.24188569623597342,-0.03329719351545135,-0.012064231054024543,-0.007795537375053563,0.13689453779182756,0.19645438679416727,0.006331202540752531,-0.0013420567018955776,0.0021808421405804523,-0.001593692333501151,-0.021050664305527243,-0.03343907716587635,-0.009435806260833846,-0.0032623803255641404,0.01791887676241046,0.23267458281539036,-0.47636308649325804,0.0,0.0,0.0,0,-0.06602585639199743,-0.035750713328267625,0.0015898644764311687,-0.021529258204709977,-0.023630523003561877,-0.24478921569879286,0.06053811659192809,0.07324364723467847,-0.0067264573991032695,0,0.0376596501699602,0.028043459616022615,-0.006871683704191667
2016-10-11,0.10019958477911657,0.13010099073462483,-0.003651678245158669,0.004584519902435247,0.011761400641066455,-0.0031797923557280727,0.1725251347416964,-0.028837480586913156,-0.007747979183696629,-0.002344036961825391,0.09779134750399521,-0.018521018917383288,-0.014259184262326568,0.013444520081688172,0.013784887678693014,-0.004424778761061954,0.43118595470480603,-0.018735675910174443,0.004513129833849661,0.007071616386484791,0.033957356816282244,0.3071659876632765,-0.46662477388855433,0.006822057987492913,0.012507106310403637,-0.00795906765207488,0,-0.08360629894716032,-0.04974048431061451,-0.010421690480103551,0.009641201329869205,0.13706541276591935,-0.16817682078836324,-0.10742187499999989,0.072265625,-0.10872395833333337,0,-0.09439388343588528,-0.09382621325339768,-0.0842343009478671
2016-10-12,0.10748208669095959,0.17282293956858666,0.003920466880355442,-0.003027450581321367,0.0025313557381636542,-0.005189915282265312,-0.31981766354180136,-0.03168269948337188,-0.010640246286404031,-0.003538194962319219,0.09554189169908596,-0.02957067450919979,-0.0008512153705175387,0.0013200476920456339,0.003406574689149844,-0.0030659172202350815,-0.4858607194618029,-0.017241689712207964,0.004934899581432894,0.004696574663775044,0.042331322513373376,0.3433957949466134,-0.4614851089027384,0.011811023622047223,0.012935883014623117,-0.003937007874015852,0,-0.09167330238997828,-0.053684919706033174,-0.012234845051951382,0.018084515554724873,0.1757725389420085,-0.14689559997991053,-0.023884349465744914,0.027027027027026973,-0.040854808296668765,0,-0.12307277756168244,-0.11252448544355464,-0.06798311592756634
2016-10-13,0.08442462522266794,0.03154228706359902,-0.010112702572060869,0.003893650650869329,0.003893650650869329,-0.006669322401984146,0.4716705565205216,-0.021064360256292436,-0.0004475896478677299,0.004514181620504987,0.08606196500221415,-0.07658117855859131,-0.0035772810056374955,-0.0031196581196581974,0.0027350427350425477,-0.009059829059829161,0.6052210117122095,-0.013144702376247541,0.007892079538174945,0.004788218394844446,0.023384814064003903,0.20100769701131,-0.47230545624129816,0.009781357882623576,0.012658227848101333,-0.005178365937859586,0,-0.06954516485467799,-0.028607145998637118,0.006882672789446209,0.029982700896547386,0.22861702720898605,-0.11671495956065032,0.0113840623127619,0.07549430796884349,-0.03295386458957461,0,-0.1606454220582525,-0.1391424543085218,-0.06269895132596359
2016-10-14,0.08525092473799205,0.03688577103572925,0.00043691129415684873,0.0040075526954646,0.006961838336351889,-0.0032497142049759953,-0.3760811623844409,-0.020833665638796517,-0.0005246449633664607,0.0029410147925521546,0.08872917173747524,-0.05817525756687715,0.0011969987785726127,0.0037561891753457033,0.007768482158101442,-0.0005975755506233416,-0.06718279125977851,-0.013796402309147249,0.006495594771700253,0.0018173296208674472,0.04796324196726104,0.31109598959814094,-0.45715696996731453,-0.00891861761426982,0.0,-0.02341137123745818,0,-0.09674948331598943,-0.05357855444613879,-0.014730512979019061,0.020812438210006973,0.16960289987233026,-0.13877004294395584,0.0229528535980148,0.023573200992555776,-0.05397022332506207,0,-0.12804579414696105,-0.10137038829916156,-0.01142497618571603
2016-10-17,0.08875991594335005,0.060368218015731404,0.0018367949854213245,-0.0002051387250628922,0.007551669316375076,-0.003154007897840927,0.28000439329111215,-0.02196349187606672,-0.00200712778036094,0.0003472045838295301,0.08141333456137417,-0.0961987349862035,-0.002731854733297698,0.002396849854477079,0.004108885464817691,-0.001266906351652164,-0.33274091770394437,-0.010659062333916003,0.00862134887642041,0.0020025078495622406,0.0347537357258598,0.22054231685776501,-0.4647312131043064,0.013023782559456354,0.013023782559456354,-0.005096262740656887,0,-0.08097867246779367,-0.03496579040973846,0.0018248860788028232,0.022206928211193997,0.17633026354955406,-0.13528766135711814,0.04935225169648372,0.0555212831585441,-0.004935225169648505,0,-0.12981393114347028,-0.09739926530466336,-0.002450070315263675
2016-10-18,0.125185024288689,0.266448425015802,0.019616390584132462,-0.009317707416442333,0.007984809999245668,-0.012190981565777137,0.8463313972869468,-0.03969517228752384,-0.01903831062518202,-0.011824086146436374,0.10132229032480837,0.039510782223825626,0.008902193829804513,0.0027150856948923163,0.004666553538096085,-0.0005090785677922538,0.3471774390281487,-0.018771559101203983,3.4654874228268184e-05,-0.004413406416703514,0.02678189567113222,0.16780506343303017,-0.4693298607231942,0.012006861063464713,0.021726700971983925,-0.002287021154945723,0,-0.07075040361005869,-0.02351454293535682,0.007419270050049276,0.0071705949548041305,0.07904978729889166,-0.17127227108777457,0.035340314136125706,0.03730366492146597,-0.0163612565445026,0,-0.07495401219010756,-0.04121958858431318,0.03857844718493353
2016-10-19,0.13955282572534045,0.33146669831941067,0.007921937479566373,-0.0033684315584608937,0.0038300314386945367,-0.004896701432207107,-0.14784801873342499,-0.04604096047865902,-0.0241046578699029,-0.012088039696998454,0.10108940773698918,0.03817936177489969,-8.487604200508985e-05,-0.0006788290199405411,0.001442511667373747,-0.001781926177344073,-0.2890858367969143,-0.01810019743262614,0.0003449752972155551,-0.002701502300051173,0.028122357488329756,0.1745829627320829,-0.46851833467280224,0.0022831050228311334,0.010273972602739656,-0.013127853881278462,0,-0.07108419932697907,-0.02281677129570492,0.003045943430933784,-0.006696022994164111,-0.003936164155947921,-0.2049352930938724,0.07217210270645369,0.0881332408049964,-0.03747397640527417,0,-0.01844885560569376,0.012271850834762121,0.06225929202666669
2016-10-20,0.1258853173307628,0.24489157383834154,-0.0057263336493836,0.007942582531337283,0.008783266622331976,-0.0011794672321417954,0.00048253469887936254,-0.03950572574474598,-0.016681934158585432,-0.0030743217186277594,0.09779479718021591,0.018525220460201837,-0.0011874992962485032,-0.0002548636479482447,0.0022088182822190827,-0.0057769093534958404,0.3248156435503628,-0.016388422394361668,0.001453459545293967,-0.0007055929707451281,0.02573357537329187,0.15765968869833188,-0.4698708780901222,0.0011448196908987462,0.01202060675443617,-0.013165426445334916,0,-0.06722496939529332,-0.018177161785233653,0.00420490644761351,-0.017110698724073357,-0.06281992078976514,-0.23047275806401563,0.04945454545454542,0.07054545454545469,-0.0007272727272726875,0,0.027998791845614157,0.05394920809628734,0.06468935803532982
2016-10-21,0.13141138912439615,0.2715625150305672,0.0030114056990852567,-0.005466805109023309,0.0001626280696047644,-0.006717790259829659,-0.2818579100923374,-0.041297228984255585,-0.017665226606609075,-0.002727029051966201,0.10632287018534271,0.07764135188865921,0.0037375688978767605,-0.0029623360135421217,0.0005924672027084465,-0.0062632247143462605,-0.13693545275964794,-0.019434416502297824,-0.002013029979867076,-0.0025189525184623474,0.022359828486486606,0.13304687379392802,-0.4717644388743702,0.006321839080459801,0.010344827586206806,-0.005172413793103403,0,-0.06240434342605228,-0.012863367099756995,0.003927657024568543,-0.02356273490530313,-0.09847415577627103,-0.24633694084849855,0.05247376311844065,0.08920539730134935,-0.005247376311844132,0,0.05821408539127826,0.07787037586018708,0.054406446066066705
2016-10-24,0.1621742179229183,0.40182453180681593,0.017188535972078024,-0.010097034841534347,0.0025457810136388925,-0.010195422513558983,0.3182030294640106,-0.05604365971440095,-0.030927907503911056,-0.010991674875839408,0.13315458844386044,0.23732588436465746,0.012019359531943035,-0.005352513172200313,0.0006690641465252334,-0.005671991302166002,0.2042201994178642,-0.03021691243842528,-0.01251854635420957,-0.0084144101872351,0.03296213003774667,0.19370497798659359,-0.46554273915469835,-0.014747589336358335,0.006806579693704018,-0.020986954055587037,0,-0.07324259803416922,-0.023304392116094474,-0.006199041379810755,-0.028611674060597635,-0.12640904837193914,-0.25871874204614376,0.013056835637480724,0.018433179723502224,-0.014592933947772613,0,0.0824094517281242,0.09401580555914979,0.041161610646399005
2016-10-25,0.1458733816519451,0.30251199119700856,-0.006690361697679348,0.011155546200799726,0.011155546200799726,-0.0031324674681491027,-0.0651218203071635,-0.04837441712582791,-0.021983956102870184,-0.0021101011586952545,0.12399272618338529,0.17852421084894232,-0.0031783079415867092,0.003607685208490752,0.003943283832536393,-0.0015101938082052735,0.06601459958485174,-0.0263354807633982,-0.008428296631680765,-0.0029377388037077345,0.030497457896915704,0.1744669362574726,-0.4668952825720183,0.009101251422070522,0.011945392491467421,-0.009101251422070522,0,-0.06911342057809211,-0.018468758376894545,-0.001989550814421648,-0.021245573794147817,-0.0769928832279956,-0.24169376539938156,-0.040861812778603346,0.029717682020802272,-0.05423476968796437,0,0.04609256982700427,0.051574300875973034,-0.002084463004302539
2016-10-26,0.12066397858684538,0.16232081297331974,-0.010647913132838796,0.00909807651394745,0.009899007596330778,-0.0034415007446155776,0.05652637260765148,-0.03705738988959484,-0.010232796285873369,0.005595604416200217,0.1046804217965888,0.06261448032393517,-0.006795671666716699,0.00025342118601123786,0.00549079236357497,-0.0029565805034633685,0.012873890950212227,-0.019061615416561595,-0.0014939784535021872,0.002815919122821642,0.045287730658983776,0.25699818041625133,-0.4582390047011705,-0.005027932960893877,0.003910614525139522,-0.00893854748603351,0,-0.08394084958914338,-0.03242566981367623,-0.012147528396303842,-0.008260341068241105,0.006237540485483919,-0.21151312498012143,-0.0407303370786517,0.0393258426966292,-0.0407303370786517,0,-0.010857110374061119,-0.0047686575389790375,-0.03843388891847266
2016-10-27,0.10994824035229285,0.10682659770487063,-0.004655411916352794,0.0071037907839315295,0.010234487961274796,-0.0048406361979003165,0.6766188965268761,-0.031602245326777134,-0.005049365284832352,0.006763006658668136,0.09198846954882,-0.007481861472020057,-0.004562308143344943,0.008995247793618377,0.009758995247793667,-0.0014426340801085846,-0.06237263925304211,-0.014060877419138751,0.0027177265025490893,0.004997107390063871,0.06914839458593917,0.36943847233335986,-0.44390204447757886,-0.012479652740097658,0.014650027129679888,-0.01519262072707539,0,-0.10788193220388942,-0.054239280274663404,-0.024403854214614995,0.010075216328907004,0.1123178683592225,-0.16817682078836324,-0.064453125,0.004557291666666741,-0.11458333333333337,0,-0.0810745895954541,-0.06877375970877309,-0.0670665481832542
2016-10-28,0.10999465716357876,0.10707343409317303,2.5146162066991652e-05,0.016319448809987813,0.025296402931968665,-0.0022379521480568876,0.5532525979199091,-0.030738914066769873,-0.004555991218052502,0.004237558042526679,0.074824465696,-0.09551496836869745,-0.006279294785560576,0.003159692570452677,0.008625106746370736,-0.00307429547395377,0.8635205447519766,-0.007482453370576958,0.00823111101364793,0.0071118305436226326,0.07003816553262482,0.37329268487704753,-0.4433610271106509,0.01084010840108407,0.018428184281842785,-0.006504065040650375,0,-0.10646008830027143,-0.04951433334907285,-0.014097278413542358,0.02342687494375724,0.18200427246307058,-0.13606152393197096,-0.032118591723286016,0.07164916615194561,-0.09512044471896242,0,-0.12524221062783236,-0.10465488574432313,-0.0676972796384171
2016-10-31,0.07908023127060375,-0.04657955291505587,-0.013616304361492188,0.013931730695694311,0.01570346954903523,-0.0006883014250388397,-0.42376808059281845,-0.01679417735497224,0.008637148212431,0.010225933704382406,0.07228174257238862,-0.10818298645716609,-0.0009396956013877286,0.004615779126421193,0.004615779126421193,-0.0005128643473800709,-0.46939965396249045,-0.006223984201247146,0.00843734504827176,0.004257844564110602,0.06436143163823374,0.32531122687718894,-0.4463366226287548,0.0032715376226826187,0.004907306434023928,-0.004362050163576936,0,-0.0988385701946155,-0.038836835648417334,-0.003498943081447159,0.03723527313088255,0.24859172414599712,-0.10239850192587316,-0.04396248534583824,0.03341148886283696,-0.047479484173505226,0,-0.1660487624540503,-0.1369472470834917,-0.06485612530072271
2016-11-01,0.07646840055901734,-0.05866184733641759,-0.0011854080097891122,-0.0009188244152066316,0.007503732724186696,-0.010298490320440057,-0.007447807516737915,-0.015063936387999743,0.009086943152514237,0.006064410486622096,0.0520887019276131,-0.20417763014807547,-0.00752201811008106,0.009301524416501561,0.00947377486865908,-0.008658168977693559,0.26280807973839726,0.0014884013112914651,0.014595849164788177,0.006571742497226918,0.057120274528192426,0.2647446247091773,-0.4501237441972507,0.014835164835164782,0.0324175824175823,-0.0049450549450550385,0,-0.08977841811476661,-0.027280279309028654,0.004499765637206554,0.06047170049200773,0.34725225133329646,-0.0443588088119113,-0.10883620689655171,0.10075431034482762,-0.11045258620689635,0,-0.22856963223373727,-0.1872608944017482,-0.07973116522307555
2016-11-02,0.035695914291763844,-0.22765070990049963,-0.01902732226490214,0.012358527383894868,0.016846624170677726,-0.006830232860673857,-0.18736983688749906,0.004163208724126344,0.026253825248740092,0.015055023036985693,0.03126900259959697,-0.29102338128289773,-0.008008924984241382,0.007553394686577564,0.009723910401111313,-0.002517798228859114,0.15656447174406662,0.009591852255561584,0.020666915052513612,0.008394435796995836,0.04628823116210043,0.17779625475689798,-0.4558044265499946,0.0,0.012784880489160821,-0.013896609227348478,0,-0.07727061973659832,-0.013149784662988218,0.011069867672667266,0.0719843626832467,0.3908907376615511,-0.014952030967503891,-0.011904761904761973,0.025879917184264967,-0.03933747412008293,0,-0.2540533861430183,-0.19805469641091422,-0.06399576109034166
2016-11-03,0.018451715186362776,-0.28828148176328056,-0.008546897359177897,0.0067180139871150235,0.010260716675632775,-0.004067547531261151,0.021647532430589183,0.01274417159287733,0.03219744722963358,0.013666735837568833,0.0067081684783489946,-0.3796246826278758,-0.009811489306265426,0.008505041648399825,0.011573871109162637,-0.0011398509425689651,0.35622603004028824,0.01938635168824221,0.028013080884874197,0.010577623867287,0.052386272137666764,0.2138279696227076,-0.4522878136649626,0.003863134657836609,0.009381898454746018,-0.0033112582781457123,0,-0.08188566544606035,-0.016981440031882844,0.0016791688898654122,0.11207002396791196,0.5171392739326243,0.09184100436218587,-0.10099637681159412,0.022192028985507317,-0.1467391304347826,0,-0.3401977834837637,-0.27096232326372216,-0.10527852187650222
2016-11-04,0.018163773415553804,-0.28928745245324905,-0.000144332331754443,-0.014907745203537992,0.010944594630062143,-0.01503753182331169,0.09881790315375165,0.01281039652898519,0.02961729353216236,0.006996246320114086,-0.001826832382054846,-0.4078291236266065,-0.0035066678600197214,0.0006159260888694007,0.007831060272767365,-0.0017597888253410021,-0.2516976741313822,0.02269557001900302,0.028661104878644705,0.007887977130540014,0.037375167953827886,0.09820882798728463,-0.4601325654854185,0.008412787436904212,0.021312394840157012,-0.006730229949523325,0,-0.06530195891916746,0.0002637023643430325,0.010222932221906289,0.11809098564151625,0.5333667467087113,0.10847904972152173,-0.02887605508662827,0.022212350066637132,-0.14704575744113735,0,-0.34548926657370993,-0.2580489532675697,-0.0673865854249085
2016-11-07,0.06798313125169898,-0.0043712264516697985,0.026902181045116928,-0.01024893932423454,0.0034120533660482177,-0.012740888411797768,-0.27706320832846537,-0.013165096181991465,0.0025936552442809013,-0.013053464648057567,0.05315335725516107,-0.05808774491900266,0.023757344738822787,-0.007735281478298051,0.001031370863773251,-0.009024495058014503,-0.03790322144607498,-0.0007803504309600306,0.004194136228455214,-0.01061210584008243,0.058515609504661656,0.2220397746474984,-0.44795967472953874,-0.006017505470459539,0.00273522975929974,-0.007658643326039383,0,-0.08611516638326233,-0.021130911263370855,-0.009929791448453185,0.05401462010861536,0.16178485507438764,-0.038554839500515026,0.057188669160876504,0.061464457509353254,-0.017103153393907,0,-0.20845842114698143,-0.0957968806396664,0.08580960076599431
2016-11-08,0.08631461502763856,0.08088298370617167,0.010210601645964332,-0.008994193621839064,0.0064806264310381945,-0.013054863316086962,-0.14644597887112926,-0.02229392685444176,-0.00674578200107212,-0.014911364737180577,0.0677620683279649,0.016008422288852416,0.006531658585073446,-0.007685082401161281,0.004525659636239521,-0.009819827512594914,-0.22368960471559887,-0.006832623215325517,-0.00227309209534865,-0.0109233205099869,0.07410164490985395,0.3002263004795702,-0.43876237949176294,-0.020945220193340552,0.0064446831364124435,-0.02309344790547807,0,-0.10036083403441598,-0.03484861531352024,-0.017531981612799785,0.05444862284026684,0.16350828047017557,-0.03739404563823589,0.009605122732123883,0.062433297758804684,-0.05549626467449298,0,-0.20568338301967126,-0.08648508906432961,0.056533152594496094
2016-11-09,0.07238845158038246,0.02018928844255768,-0.006578031903454789,-0.006838063949268336,0.007533967477811432,-0.017368937107638982,0.9205236819513575,-0.015145205549004004,-2.051016524995397e-05,-0.004523102869811502,0.07801612003977368,0.06605463132276385,0.004610913832567141,-0.016489587760306068,0.0016149596260093269,-0.017424564385890462,2.364740517754809,-0.010882068068242212,-0.006441819468639864,-0.0092473165465643,0.16112015108848937,0.580596416150974,-0.3819555559643243,-0.05550193050193053,0.008687258687258614,-0.06949806949806958,0,-0.187146321256781,-0.12039671574085853,-0.07141027283207368,-0.01235832482529844,-0.11975509336291836,-0.20609608695615161,0.43949930458970776,0.493741307371349,-0.003477051460361702,0,0.03359653281616781,0.17700077158109506,0.2338819714057836
2016-11-10,0.014655786170104648,-0.19324698820081238,-0.028969451554163327,0.0375183592110786,0.0375183592110786,-0.013612043642467486,0.8746488260276025,0.014225510671649566,0.027293819750898507,0.016812289061738594,0.037289499921242426,-0.10619821624144862,-0.016149155624657286,0.020647948164146834,0.02272138228941678,-0.013434125269978447,0.05391137858993141,0.005475613351954456,0.008798124116254247,0.00541924929483395,0.177916178730012,0.6160923625169806,-0.3697826652084446,0.0,0.004251299008030118,-0.02409069437883804,0,-0.19976188003703677,-0.1262643889804641,-0.053482639969374524,-0.007013953135663229,-0.096028066847107,-0.1921665606088008,-0.049525101763907786,0.10583446404341923,-0.10040705563093621,0,0.00740091241439389,0.1384003220541543,0.11065739805925157
2016-11-11,-0.0057287015572967444,-0.2561583547960035,-0.011199118757868186,0.0033420864168058895,0.008965279435558804,-0.004827458157608544,-0.48179232651250187,0.025435896557982396,0.03559851586283225,0.018349419622671004,0.0382578963404535,-0.10116418170917768,0.00043123404367901083,-0.005094991364421486,0.0021588946459412117,-0.008290155440414448,-0.4356726084452449,0.005178619806858853,0.007442693160220504,0.004262471787963129,,,,,,,0,,,,-0.015363437558598321,-0.1275503509976177,-0.2142216439921063,0.046577275935074214,0.1291460832745237,-0.0014114326040931546,0,0.04544448067091711,0.17061024307295836,0.07380253990976215
2016-11-14,-0.04655051299254808,-0.367705220408441,-0.023792472348213498,0.02651885664601661,0.029575589609825093,-0.011601999782632433,0.5395323128805761,0.04957363664967307,0.055344065353347016,0.025589893124124963,0.014003121220264347,-0.19377767867650775,-0.010103627856465435,0.010555700950885427,0.011428072930297573,-0.005234231876472095,-0.11778419913962093,0.01529830164725099,0.01588040927406653,0.008916577824136462,0.21511576904142657,0.6834197686456761,-0.3413792534447253,0.007200720072007227,0.021602160216021682,-0.014851485148514865,0,-0.23212344207075664,-0.15203374735372632,-0.05548564335106476,-0.010674616502705021,-0.10498252807029104,-0.20222677408188752,0.014502762430939065,0.07458563535911611,-0.006215469613259694,0,0.022013183041724504,0.13526627014735126,0.019107905003796777
2016-11-15,0.005208705756257928,-0.1381089531710245,0.03044506031953044,-0.015188071035873829,0.007813155084444023,-0.015188071035873829,-0.3669812389865004,0.01853605336085451,0.021914944272968473,-0.0052752603560863864,0.044769237342815134,-0.0373457050384512,0.01387110390015166,-0.006453278265358797,0.0034417484081914473,-0.007657890208225715,-0.12656418527332358,0.0017048734777769248,0.0016948560049871997,-0.0036449582322918284,0.22056807076386703,0.6922758595389515,-0.3370511145093014,-0.010277033065236862,0.0017873100983021306,-0.016532618409293987,0,-0.23221696341381115,-0.14316768808226144,-0.03223087641724798,-0.02699637066841845,-0.16910987694459834,-0.24517614698621934,0.059087509349289524,0.09573672400897548,-0.005235602094240677,0,0.10187439739401549,0.21007296085937832,0.04883962468141534
2016-11-16,0.018373309492948096,-0.08564859604286781,0.00789726957507681,-0.012138970280452077,0.0024591879447466436,-0.01827385935537884,-0.38726455509961333,0.010736472045448808,0.012497303758435496,-0.010090308265172654,0.05771392962988301,0.022517325410529025,0.005937329554287373,-0.01034984175861764,0.0007116585407578313,-0.010606449405525575,-0.4829490197488456,-0.003727974021898617,-0.003945469445031935,-0.006670448555550101,0.2125568882517625,0.6457933532333203,-0.34110874476126135,0.025191183085919944,0.025191183085919944,-0.008097165991902688,0,-0.22164266319028314,-0.12430799884928412,-0.008924364624040226,-0.021604931915510262,-0.14134108589153244,-0.23163355192629484,-0.015306122448979664,0.05612244897959173,-0.015306122448979664,0,0.07001645763645481,0.16349941222555642,0.012290495074130048
2016-11-17,0.03300272467158336,-0.02813642246375167,0.008829531184596066,-0.0055884755520403395,0.0019060461859627953,-0.009076410409346147,-0.1222691591909792,0.002219259161096554,0.003247484461994299,-0.011934527187536292,0.07340541324236284,0.09202542652160986,0.0072704635127855445,-0.0076426630434782705,0.00016983695652172948,-0.009765625000000111,0.23653022210541413,-0.01034594248129539,-0.010200826912395766,-0.008363995582174266,0.23065728224189455,0.6793108752890171,-0.3267717845376697,-0.02328646748681895,0.0030755711775043437,-0.02328646748681895,0,-0.23390886951555367,-0.13093789954001467,-0.016804237916357656,-0.027082583114697342,-0.16394860882354137,-0.24595000956107216,0.0014981273408238849,0.014981273408239737,-0.028464419475655367,0,0.09644505793745117,0.17768031902738546,0.021634094822230887
2016-11-18,0.00884652607860275,-0.10866841053922656,-0.013860975325130058,0.014239882188971098,0.019012806689983508,-0.0007100218265968516,0.2032134467424135,0.016294803135075586,0.015729958205223937,0.001735733540287221,0.06409858902368669,0.05038187908611363,-0.003736848218604327,0.004347084896010989,0.006648482782134479,-0.0009376065461984551,-0.1994458218991979,-0.0062046624738839595,-0.005970684577131236,-0.0024413622903348697,0.2501235916428055,0.7119841328927035,-0.31081177221329404,-0.02355460385438979,0.008565310492505418,-0.0291220556745182,0,-0.24709101859294924,-0.13806128084619684,-0.02304515055258416,-0.034493171620823236,-0.19480097663679147,-0.26529657393239275,0.05525291828793777,0.06926070038910503,0.0,0,0.13543961056023313,0.2032517567329346,0.035731277776753556
